# units
ns
# device	initial_time
0	1494706563308974336
# END_INIT_T0
# Relative device timing error
534058
# END_INIT
# event_id	command_queue_id	device_id	state	func_name	time
24	0	0	END	enqueue_nd_range_kernel	1494706563968138208
25	0	0	QUEUED	enqueue_nd_range_kernel	1494706563968119680
25	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563968122720
25	0	0	START	enqueue_nd_range_kernel	1494706563968139232
25	0	0	END	enqueue_nd_range_kernel	1494706563968159712
26	0	0	QUEUED	enqueue_nd_range_kernel	1494706563968735968
26	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563968739552
26	0	0	START	enqueue_nd_range_kernel	1494706563968742656
26	0	0	END	enqueue_nd_range_kernel	1494706563968784352
27	0	0	QUEUED	enqueue_nd_range_kernel	1494706563968902080
27	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563968905408
27	0	0	START	enqueue_nd_range_kernel	1494706563968908416
27	0	0	END	enqueue_nd_range_kernel	1494706563968916640
28	0	0	QUEUED	enqueue_copy	1494706563969044160
28	0	0	SUBMIT	enqueue_copy	1494706563969055680
28	0	0	START	enqueue_copy	1494706563969059296
28	0	0	END	enqueue_copy	1494706563969060384
29	0	0	QUEUED	enqueue_nd_range_kernel	1494706563969873440
29	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563969877088
29	0	0	START	enqueue_nd_range_kernel	1494706563969880448
29	0	0	END	enqueue_nd_range_kernel	1494706563969995744
30	0	0	QUEUED	enqueue_nd_range_kernel	1494706563971341376
30	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563971345984
30	0	0	START	enqueue_nd_range_kernel	1494706563971349472
30	0	0	END	enqueue_nd_range_kernel	1494706563971440608
31	0	0	QUEUED	enqueue_nd_range_kernel	1494706563971932864
31	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563971936512
31	0	0	START	enqueue_nd_range_kernel	1494706563971939616
31	0	0	END	enqueue_nd_range_kernel	1494706563972024288
32	0	0	QUEUED	enqueue_nd_range_kernel	1494706563975728800
32	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563975733536
32	0	0	START	enqueue_nd_range_kernel	1494706563975737312
32	0	0	END	enqueue_nd_range_kernel	1494706563975831520
33	0	0	QUEUED	enqueue_nd_range_kernel	1494706563976328608
33	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563976332352
33	0	0	START	enqueue_nd_range_kernel	1494706563976335424
33	0	0	END	enqueue_nd_range_kernel	1494706563976455136
34	0	0	QUEUED	enqueue_nd_range_kernel	1494706563976724768
34	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563976728352
34	0	0	START	enqueue_nd_range_kernel	1494706563976731616
34	0	0	END	enqueue_nd_range_kernel	1494706563976848352
35	0	0	QUEUED	enqueue_nd_range_kernel	1494706563977034368
35	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563977037888
35	0	0	START	enqueue_nd_range_kernel	1494706563977040992
35	0	0	END	enqueue_nd_range_kernel	1494706563977099232
36	0	0	QUEUED	enqueue_copy	1494706563992125792
36	0	0	SUBMIT	enqueue_copy	1494706563992136192
36	0	0	START	enqueue_copy	1494706563992139744
36	0	0	END	enqueue_copy	1494706563992140768
37	0	0	QUEUED	enqueue_nd_range_kernel	1494706563993609792
37	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563993613728
37	0	0	START	enqueue_nd_range_kernel	1494706563993617376
37	0	0	END	enqueue_nd_range_kernel	1494706563993802720
38	0	0	QUEUED	enqueue_nd_range_kernel	1494706563994009856
38	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563994013440
38	0	0	START	enqueue_nd_range_kernel	1494706563994016736
38	0	0	END	enqueue_nd_range_kernel	1494706563994185696
39	0	0	QUEUED	enqueue_nd_range_kernel	1494706563994523008
39	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563994526656
39	0	0	START	enqueue_nd_range_kernel	1494706563994529792
39	0	0	END	enqueue_nd_range_kernel	1494706563994545120
40	0	0	QUEUED	enqueue_nd_range_kernel	1494706563995077600
40	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563995081152
40	0	0	START	enqueue_nd_range_kernel	1494706563995084768
40	0	0	END	enqueue_nd_range_kernel	1494706563995172832
41	0	0	QUEUED	enqueue_nd_range_kernel	1494706563995142752
41	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563995145632
41	0	0	START	enqueue_nd_range_kernel	1494706563995173856
41	0	0	END	enqueue_nd_range_kernel	1494706563995194336
42	0	0	QUEUED	enqueue_nd_range_kernel	1494706563995739296
42	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563995742816
42	0	0	START	enqueue_nd_range_kernel	1494706563995746272
42	0	0	END	enqueue_nd_range_kernel	1494706563995788256
43	0	0	QUEUED	enqueue_nd_range_kernel	1494706563995887264
43	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563995890560
43	0	0	START	enqueue_nd_range_kernel	1494706563995893728
43	0	0	END	enqueue_nd_range_kernel	1494706563995900896
44	0	0	QUEUED	enqueue_copy	1494706563995996256
44	0	0	SUBMIT	enqueue_copy	1494706563996005152
44	0	0	START	enqueue_copy	1494706563996008800
44	0	0	END	enqueue_copy	1494706563996009696
45	0	0	QUEUED	enqueue_nd_range_kernel	1494706563996812160
45	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563996815840
45	0	0	START	enqueue_nd_range_kernel	1494706563996819424
45	0	0	END	enqueue_nd_range_kernel	1494706563996935136
46	0	0	QUEUED	enqueue_nd_range_kernel	1494706563998241568
46	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563998245728
46	0	0	START	enqueue_nd_range_kernel	1494706563998248928
46	0	0	END	enqueue_nd_range_kernel	1494706563998340064
47	0	0	QUEUED	enqueue_nd_range_kernel	1494706563998846208
47	0	0	SUBMIT	enqueue_nd_range_kernel	1494706563998849888
47	0	0	START	enqueue_nd_range_kernel	1494706563998853120
47	0	0	END	enqueue_nd_range_kernel	1494706563998940128
48	0	0	QUEUED	enqueue_nd_range_kernel	1494706564002556736
48	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564002561856
48	0	0	START	enqueue_nd_range_kernel	1494706564002565376
48	0	0	END	enqueue_nd_range_kernel	1494706564002659296
49	0	0	QUEUED	enqueue_nd_range_kernel	1494706564003185248
49	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564003188928
49	0	0	START	enqueue_nd_range_kernel	1494706564003192096
49	0	0	END	enqueue_nd_range_kernel	1494706564003311584
50	0	0	QUEUED	enqueue_nd_range_kernel	1494706564003584736
50	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564003588288
50	0	0	START	enqueue_nd_range_kernel	1494706564003592160
50	0	0	END	enqueue_nd_range_kernel	1494706564003708896
51	0	0	QUEUED	enqueue_nd_range_kernel	1494706564003899488
51	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564003903808
51	0	0	START	enqueue_nd_range_kernel	1494706564003906848
51	0	0	END	enqueue_nd_range_kernel	1494706564003962848
52	0	0	QUEUED	enqueue_copy	1494706564018943776
52	0	0	SUBMIT	enqueue_copy	1494706564018954144
52	0	0	START	enqueue_copy	1494706564018958304
52	0	0	END	enqueue_copy	1494706564018959328
53	0	0	QUEUED	enqueue_nd_range_kernel	1494706564020423168
53	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564020427104
53	0	0	START	enqueue_nd_range_kernel	1494706564020430816
53	0	0	END	enqueue_nd_range_kernel	1494706564020616288
54	0	0	QUEUED	enqueue_nd_range_kernel	1494706564020824192
54	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564020827744
54	0	0	START	enqueue_nd_range_kernel	1494706564020831200
54	0	0	END	enqueue_nd_range_kernel	1494706564021000160
55	0	0	QUEUED	enqueue_nd_range_kernel	1494706564021336416
55	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564021340064
55	0	0	START	enqueue_nd_range_kernel	1494706564021343200
55	0	0	END	enqueue_nd_range_kernel	1494706564021357536
56	0	0	QUEUED	enqueue_nd_range_kernel	1494706564021878304
56	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564021881888
56	0	0	START	enqueue_nd_range_kernel	1494706564021884992
56	0	0	END	enqueue_nd_range_kernel	1494706564021973984
57	0	0	QUEUED	enqueue_nd_range_kernel	1494706564021943520
57	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564021946496
57	0	0	START	enqueue_nd_range_kernel	1494706564021975008
57	0	0	END	enqueue_nd_range_kernel	1494706564021995488
58	0	0	QUEUED	enqueue_nd_range_kernel	1494706564022540736
58	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564022544256
58	0	0	START	enqueue_nd_range_kernel	1494706564022547424
58	0	0	END	enqueue_nd_range_kernel	1494706564022592480
59	0	0	QUEUED	enqueue_nd_range_kernel	1494706564022693792
59	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564022697120
59	0	0	START	enqueue_nd_range_kernel	1494706564022700096
59	0	0	END	enqueue_nd_range_kernel	1494706564022708192
60	0	0	QUEUED	enqueue_copy	1494706564022802976
60	0	0	SUBMIT	enqueue_copy	1494706564022811808
60	0	0	START	enqueue_copy	1494706564022815264
60	0	0	END	enqueue_copy	1494706564022816160
61	0	0	QUEUED	enqueue_nd_range_kernel	1494706564023647968
61	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564023651648
61	0	0	START	enqueue_nd_range_kernel	1494706564023655392
61	0	0	END	enqueue_nd_range_kernel	1494706564023770080
62	0	0	QUEUED	enqueue_nd_range_kernel	1494706564025070656
62	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564025074688
62	0	0	START	enqueue_nd_range_kernel	1494706564025077792
62	0	0	END	enqueue_nd_range_kernel	1494706564025168864
63	0	0	QUEUED	enqueue_nd_range_kernel	1494706564025647744
63	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564025651296
63	0	0	START	enqueue_nd_range_kernel	1494706564025654432
63	0	0	END	enqueue_nd_range_kernel	1494706564025739232
64	0	0	QUEUED	enqueue_nd_range_kernel	1494706564029373216
64	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564029378016
64	0	0	START	enqueue_nd_range_kernel	1494706564029381600
64	0	0	END	enqueue_nd_range_kernel	1494706564029476832
65	0	0	QUEUED	enqueue_nd_range_kernel	1494706564029966304
65	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564029969920
65	0	0	START	enqueue_nd_range_kernel	1494706564029973472
65	0	0	END	enqueue_nd_range_kernel	1494706564030092256
66	0	0	QUEUED	enqueue_nd_range_kernel	1494706564030362720
66	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564030366336
66	0	0	START	enqueue_nd_range_kernel	1494706564030369760
66	0	0	END	enqueue_nd_range_kernel	1494706564030487520
67	0	0	QUEUED	enqueue_nd_range_kernel	1494706564030680064
67	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564030683520
67	0	0	START	enqueue_nd_range_kernel	1494706564030687200
67	0	0	END	enqueue_nd_range_kernel	1494706564030743520
68	0	0	QUEUED	enqueue_copy	1494706564045498048
68	0	0	SUBMIT	enqueue_copy	1494706564045508736
68	0	0	START	enqueue_copy	1494706564045512672
68	0	0	END	enqueue_copy	1494706564045513696
69	0	0	QUEUED	enqueue_nd_range_kernel	1494706564046988256
69	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564046992512
69	0	0	START	enqueue_nd_range_kernel	1494706564046995776
69	0	0	END	enqueue_nd_range_kernel	1494706564047180992
70	0	0	QUEUED	enqueue_nd_range_kernel	1494706564047391168
70	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564047394816
70	0	0	START	enqueue_nd_range_kernel	1494706564047397888
70	0	0	END	enqueue_nd_range_kernel	1494706564047566816
71	0	0	QUEUED	enqueue_nd_range_kernel	1494706564047906688
71	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564047910272
71	0	0	START	enqueue_nd_range_kernel	1494706564047913952
71	0	0	END	enqueue_nd_range_kernel	1494706564047928288
72	0	0	QUEUED	enqueue_nd_range_kernel	1494706564048448768
72	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564048452320
72	0	0	START	enqueue_nd_range_kernel	1494706564048455648
72	0	0	END	enqueue_nd_range_kernel	1494706564048543712
73	0	0	QUEUED	enqueue_nd_range_kernel	1494706564048513504
73	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564048516416
73	0	0	START	enqueue_nd_range_kernel	1494706564048545760
73	0	0	END	enqueue_nd_range_kernel	1494706564048566240
74	0	0	QUEUED	enqueue_nd_range_kernel	1494706564049111872
74	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564049115360
74	0	0	START	enqueue_nd_range_kernel	1494706564049118464
74	0	0	END	enqueue_nd_range_kernel	1494706564049160160
75	0	0	QUEUED	enqueue_nd_range_kernel	1494706564049258976
75	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564049262272
75	0	0	START	enqueue_nd_range_kernel	1494706564049265632
75	0	0	END	enqueue_nd_range_kernel	1494706564049272800
76	0	0	QUEUED	enqueue_copy	1494706564049368032
76	0	0	SUBMIT	enqueue_copy	1494706564049376352
76	0	0	START	enqueue_copy	1494706564049379872
76	0	0	END	enqueue_copy	1494706564049380736
77	0	0	QUEUED	enqueue_nd_range_kernel	1494706564050209312
77	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564050213088
77	0	0	START	enqueue_nd_range_kernel	1494706564050216192
77	0	0	END	enqueue_nd_range_kernel	1494706564050331616
78	0	0	QUEUED	enqueue_nd_range_kernel	1494706564051653248
78	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564051657376
78	0	0	START	enqueue_nd_range_kernel	1494706564051660768
78	0	0	END	enqueue_nd_range_kernel	1494706564051751904
79	0	0	QUEUED	enqueue_nd_range_kernel	1494706564052236000
79	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564052239584
79	0	0	START	enqueue_nd_range_kernel	1494706564052242688
79	0	0	END	enqueue_nd_range_kernel	1494706564052327392
80	0	0	QUEUED	enqueue_nd_range_kernel	1494706564055933920
80	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564055938400
80	0	0	START	enqueue_nd_range_kernel	1494706564055942112
80	0	0	END	enqueue_nd_range_kernel	1494706564056035296
81	0	0	QUEUED	enqueue_nd_range_kernel	1494706564056532096
81	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564056535680
81	0	0	START	enqueue_nd_range_kernel	1494706564056539104
81	0	0	END	enqueue_nd_range_kernel	1494706564056658912
82	0	0	QUEUED	enqueue_nd_range_kernel	1494706564056930400
82	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564056933888
82	0	0	START	enqueue_nd_range_kernel	1494706564056937440
82	0	0	END	enqueue_nd_range_kernel	1494706564057054176
83	0	0	QUEUED	enqueue_nd_range_kernel	1494706564057239904
83	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564057243360
83	0	0	START	enqueue_nd_range_kernel	1494706564057246688
83	0	0	END	enqueue_nd_range_kernel	1494706564057301984
84	0	0	QUEUED	enqueue_copy	1494706564072095680
84	0	0	SUBMIT	enqueue_copy	1494706564072106432
84	0	0	START	enqueue_copy	1494706564072110048
84	0	0	END	enqueue_copy	1494706564072111072
85	0	0	QUEUED	enqueue_nd_range_kernel	1494706564073582560
85	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564073586720
85	0	0	START	enqueue_nd_range_kernel	1494706564073589920
85	0	0	END	enqueue_nd_range_kernel	1494706564073779168
86	0	0	QUEUED	enqueue_nd_range_kernel	1494706564073990912
86	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564073994496
86	0	0	START	enqueue_nd_range_kernel	1494706564073997632
86	0	0	END	enqueue_nd_range_kernel	1494706564074167264
87	0	0	QUEUED	enqueue_nd_range_kernel	1494706564074507264
87	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564074511040
87	0	0	START	enqueue_nd_range_kernel	1494706564074514400
87	0	0	END	enqueue_nd_range_kernel	1494706564074528736
88	0	0	QUEUED	enqueue_nd_range_kernel	1494706564075063744
88	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564075067168
88	0	0	START	enqueue_nd_range_kernel	1494706564075070432
88	0	0	END	enqueue_nd_range_kernel	1494706564075159520
89	0	0	QUEUED	enqueue_nd_range_kernel	1494706564075128800
89	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564075131744
89	0	0	START	enqueue_nd_range_kernel	1494706564075160544
89	0	0	END	enqueue_nd_range_kernel	1494706564075181024
90	0	0	QUEUED	enqueue_nd_range_kernel	1494706564075729280
90	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564075733408
90	0	0	START	enqueue_nd_range_kernel	1494706564075737056
90	0	0	END	enqueue_nd_range_kernel	1494706564075781088
91	0	0	QUEUED	enqueue_nd_range_kernel	1494706564075880352
91	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564075883648
91	0	0	START	enqueue_nd_range_kernel	1494706564075886656
91	0	0	END	enqueue_nd_range_kernel	1494706564075894912
92	0	0	QUEUED	enqueue_copy	1494706564075988480
92	0	0	SUBMIT	enqueue_copy	1494706564075996896
92	0	0	START	enqueue_copy	1494706564076000288
92	0	0	END	enqueue_copy	1494706564076001184
93	0	0	QUEUED	enqueue_nd_range_kernel	1494706564076713248
93	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564076716896
93	0	0	START	enqueue_nd_range_kernel	1494706564076720128
93	0	0	END	enqueue_nd_range_kernel	1494706564076836832
94	0	0	QUEUED	enqueue_nd_range_kernel	1494706564078141728
94	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564078145888
94	0	0	START	enqueue_nd_range_kernel	1494706564078149600
94	0	0	END	enqueue_nd_range_kernel	1494706564078239712
95	0	0	QUEUED	enqueue_nd_range_kernel	1494706564078834176
95	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564078837824
95	0	0	START	enqueue_nd_range_kernel	1494706564078841088
95	0	0	END	enqueue_nd_range_kernel	1494706564078925792
96	0	0	QUEUED	enqueue_nd_range_kernel	1494706564082566368
96	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564082570880
96	0	0	START	enqueue_nd_range_kernel	1494706564082574336
96	0	0	END	enqueue_nd_range_kernel	1494706564082668512
97	0	0	QUEUED	enqueue_nd_range_kernel	1494706564083207808
97	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564083211520
97	0	0	START	enqueue_nd_range_kernel	1494706564083217376
97	0	0	END	enqueue_nd_range_kernel	1494706564083338208
98	0	0	QUEUED	enqueue_nd_range_kernel	1494706564083609280
98	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564083613440
98	0	0	START	enqueue_nd_range_kernel	1494706564083616736
98	0	0	END	enqueue_nd_range_kernel	1494706564083733472
99	0	0	QUEUED	enqueue_nd_range_kernel	1494706564083923008
99	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564083927424
99	0	0	START	enqueue_nd_range_kernel	1494706564083931104
99	0	0	END	enqueue_nd_range_kernel	1494706564083986400
100	0	0	QUEUED	enqueue_copy	1494706564098860928
100	0	0	SUBMIT	enqueue_copy	1494706564098871520
100	0	0	START	enqueue_copy	1494706564098875360
100	0	0	END	enqueue_copy	1494706564098876384
101	0	0	QUEUED	enqueue_nd_range_kernel	1494706564100348640
101	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564100352800
101	0	0	START	enqueue_nd_range_kernel	1494706564100356416
101	0	0	END	enqueue_nd_range_kernel	1494706564100542432
102	0	0	QUEUED	enqueue_nd_range_kernel	1494706564100751264
102	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564100754816
102	0	0	START	enqueue_nd_range_kernel	1494706564100757856
102	0	0	END	enqueue_nd_range_kernel	1494706564100927456
103	0	0	QUEUED	enqueue_nd_range_kernel	1494706564101267616
103	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564101271328
103	0	0	START	enqueue_nd_range_kernel	1494706564101274592
103	0	0	END	enqueue_nd_range_kernel	1494706564101288928
104	0	0	QUEUED	enqueue_nd_range_kernel	1494706564101811104
104	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564101814624
104	0	0	START	enqueue_nd_range_kernel	1494706564101817760
104	0	0	END	enqueue_nd_range_kernel	1494706564101906400
105	0	0	QUEUED	enqueue_nd_range_kernel	1494706564101875648
105	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564101878752
105	0	0	START	enqueue_nd_range_kernel	1494706564101908448
105	0	0	END	enqueue_nd_range_kernel	1494706564101928928
106	0	0	QUEUED	enqueue_nd_range_kernel	1494706564102479904
106	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564102483456
106	0	0	START	enqueue_nd_range_kernel	1494706564102487008
106	0	0	END	enqueue_nd_range_kernel	1494706564102528992
107	0	0	QUEUED	enqueue_nd_range_kernel	1494706564102625024
107	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564102628192
107	0	0	START	enqueue_nd_range_kernel	1494706564102631424
107	0	0	END	enqueue_nd_range_kernel	1494706564102638560
108	0	0	QUEUED	enqueue_copy	1494706564102742176
108	0	0	SUBMIT	enqueue_copy	1494706564102751136
108	0	0	START	enqueue_copy	1494706564102754784
108	0	0	END	enqueue_copy	1494706564102755680
109	0	0	QUEUED	enqueue_nd_range_kernel	1494706564103575776
109	0	0	SUBMIT	enqueue_nd_range_kernel	1494706564103579456
109	0	0	START	enqueue_nd_range_kernel	1494706564103582688
