# units
ns
# device	initial_time
0	0
# END_INIT_T0
# Relative device timing error
999928
# END_INIT
# event_id	command_queue_id	device_id	state	func_name	time
32	0	0	QUEUED	enqueue_copy	90880348656320
32	0	0	SUBMIT	enqueue_copy	90880348657280
32	0	0	START	enqueue_copy	90880518121920
32	0	0	END	enqueue_copy	90880518122560
33	0	0	QUEUED	enqueue_copy	90880367160960
33	0	0	SUBMIT	enqueue_copy	90880367161600
33	0	0	START	enqueue_copy	90880720872640
33	0	0	END	enqueue_copy	90880720873920
34	0	0	QUEUED	enqueue_copy	90880367519040
34	0	0	SUBMIT	enqueue_copy	90880367520000
34	0	0	START	enqueue_copy	90880720876800
34	0	0	END	enqueue_copy	90880720877440
35	0	0	QUEUED	enqueue_copy	90880367866240
35	0	0	SUBMIT	enqueue_copy	90880367867200
35	0	0	START	enqueue_copy	90880720878720
35	0	0	END	enqueue_copy	90880720879360
36	0	0	QUEUED	enqueue_copy	90880386695360
36	0	0	SUBMIT	enqueue_copy	90880386696320
36	0	0	START	enqueue_copy	90880861651840
36	0	0	END	enqueue_copy	90880861653440
37	0	0	QUEUED	enqueue_copy	90880387049920
37	0	0	SUBMIT	enqueue_copy	90880387050880
37	0	0	START	enqueue_copy	90880861656640
37	0	0	END	enqueue_copy	90880861656960
38	0	0	QUEUED	enqueue_copy	90880387396800
38	0	0	SUBMIT	enqueue_copy	90880387397760
38	0	0	START	enqueue_copy	90880861658560
38	0	0	END	enqueue_copy	90880861659200
39	0	0	QUEUED	enqueue_copy	90880406652800
39	0	0	SUBMIT	enqueue_copy	90880406653440
39	0	0	START	enqueue_copy	90880916336960
39	0	0	END	enqueue_copy	90880916338880
40	0	0	QUEUED	enqueue_copy	90880407013760
40	0	0	SUBMIT	enqueue_copy	90880407014400
40	0	0	START	enqueue_copy	90880916341120
40	0	0	END	enqueue_copy	90880916341760
41	0	0	QUEUED	enqueue_copy	90880407362560
41	0	0	SUBMIT	enqueue_copy	90880407363520
41	0	0	START	enqueue_copy	90880916343040
41	0	0	END	enqueue_copy	90880916343680
42	0	0	QUEUED	enqueue_copy	90880447373120
42	0	0	SUBMIT	enqueue_copy	90880447375360
42	0	0	START	enqueue_copy	90881022006400
42	0	0	END	enqueue_copy	90881022019200
43	0	0	QUEUED	enqueue_copy	90880447827840
43	0	0	SUBMIT	enqueue_copy	90880447828800
43	0	0	START	enqueue_copy	90881022022080
43	0	0	END	enqueue_copy	90881022059200
44	0	0	QUEUED	enqueue_copy	90880448244800
44	0	0	SUBMIT	enqueue_copy	90880448245760
44	0	0	START	enqueue_copy	90881022064320
44	0	0	END	enqueue_copy	90881022076160
45	0	0	QUEUED	enqueue_copy	90880461282880
45	0	0	SUBMIT	enqueue_copy	90880461283520
45	0	0	START	enqueue_copy	90883332765760
45	0	0	END	enqueue_copy	90883332769280
46	0	0	QUEUED	enqueue_copy	90883362496640
46	0	0	SUBMIT	enqueue_copy	90883362499520
46	0	0	START	enqueue_copy	90883435149760
46	0	0	END	enqueue_copy	90883435738880
47	0	0	QUEUED	enqueue_copy	90883385309440
47	0	0	SUBMIT	enqueue_copy	90883385316480
47	0	0	START	enqueue_copy	90883481246080
47	0	0	END	enqueue_copy	90883481247680
48	0	0	QUEUED	enqueue_copy	90883385833920
48	0	0	SUBMIT	enqueue_copy	90883385837120
48	0	0	START	enqueue_copy	90883481249920
48	0	0	END	enqueue_copy	90883481250880
49	0	0	QUEUED	enqueue_copy	90883386323520
49	0	0	SUBMIT	enqueue_copy	90883386325440
49	0	0	START	enqueue_copy	90883481252160
49	0	0	END	enqueue_copy	90883481252800
50	0	0	QUEUED	enqueue_copy	90883417756800
50	0	0	SUBMIT	enqueue_copy	90883417760000
50	0	0	START	enqueue_copy	90883594384320
50	0	0	END	enqueue_copy	90883594391360
51	0	0	QUEUED	enqueue_copy	90883418528960
51	0	0	SUBMIT	enqueue_copy	90883418532160
51	0	0	START	enqueue_copy	90883594398720
51	0	0	END	enqueue_copy	90883594403200
52	0	0	QUEUED	enqueue_copy	90883419225920
52	0	0	SUBMIT	enqueue_copy	90883419229440
52	0	0	START	enqueue_copy	90883594416320
52	0	0	END	enqueue_copy	90883594422720
53	0	0	QUEUED	enqueue_copy	90883445181120
53	0	0	SUBMIT	enqueue_copy	90883445182720
53	0	0	START	enqueue_copy	90883665157760
53	0	0	END	enqueue_copy	90883665159680
54	0	0	QUEUED	enqueue_copy	90883445618240
54	0	0	SUBMIT	enqueue_copy	90883445620480
54	0	0	START	enqueue_copy	90883665161920
54	0	0	END	enqueue_copy	90883665162880
55	0	0	QUEUED	enqueue_copy	90883446136960
55	0	0	SUBMIT	enqueue_copy	90883446139200
55	0	0	START	enqueue_copy	90883665164480
55	0	0	END	enqueue_copy	90883665165120
56	0	0	QUEUED	enqueue_copy	90883475109440
56	0	0	SUBMIT	enqueue_copy	90883475112960
56	0	0	START	enqueue_copy	90883859580160
56	0	0	END	enqueue_copy	90883859581760
57	0	0	QUEUED	enqueue_copy	90883475503680
57	0	0	SUBMIT	enqueue_copy	90883475504960
57	0	0	START	enqueue_copy	90883859584000
57	0	0	END	enqueue_copy	90883859584640
58	0	0	QUEUED	enqueue_copy	90883475898560
58	0	0	SUBMIT	enqueue_copy	90883475899840
58	0	0	START	enqueue_copy	90883859585920
58	0	0	END	enqueue_copy	90883859586560
59	0	0	QUEUED	enqueue_copy	90883497597120
59	0	0	SUBMIT	enqueue_copy	90883497598080
59	0	0	START	enqueue_copy	90884007846720
59	0	0	END	enqueue_copy	90884007848640
60	0	0	QUEUED	enqueue_copy	90883498020480
60	0	0	SUBMIT	enqueue_copy	90883498021440
60	0	0	START	enqueue_copy	90884007851200
60	0	0	END	enqueue_copy	90884007851840
61	0	0	QUEUED	enqueue_copy	90883498375040
61	0	0	SUBMIT	enqueue_copy	90883498376320
61	0	0	START	enqueue_copy	90884007852800
61	0	0	END	enqueue_copy	90884007853440
62	0	0	QUEUED	enqueue_copy	90883517755840
62	0	0	SUBMIT	enqueue_copy	90883517757440
62	0	0	START	enqueue_copy	90884062769280
62	0	0	END	enqueue_copy	90884062770880
63	0	0	QUEUED	enqueue_copy	90883518124480
63	0	0	SUBMIT	enqueue_copy	90883518125440
63	0	0	START	enqueue_copy	90884062774400
63	0	0	END	enqueue_copy	90884062776000
64	0	0	QUEUED	enqueue_copy	90883518470080
64	0	0	SUBMIT	enqueue_copy	90883518471040
64	0	0	START	enqueue_copy	90884062783680
64	0	0	END	enqueue_copy	90884062788480
65	0	0	QUEUED	enqueue_copy	90883552080000
65	0	0	SUBMIT	enqueue_copy	90883552081600
65	0	0	START	enqueue_copy	90884168506240
65	0	0	END	enqueue_copy	90884168519680
66	0	0	QUEUED	enqueue_copy	90883552533120
66	0	0	SUBMIT	enqueue_copy	90883552534400
66	0	0	START	enqueue_copy	90884168524800
66	0	0	END	enqueue_copy	90884168579200
67	0	0	QUEUED	enqueue_copy	90883553016320
67	0	0	SUBMIT	enqueue_copy	90883553017280
67	0	0	START	enqueue_copy	90884168584000
67	0	0	END	enqueue_copy	90884168595840
68	0	0	QUEUED	enqueue_copy	90883566157440
68	0	0	SUBMIT	enqueue_copy	90883566158080
68	0	0	START	enqueue_copy	90886504217600
68	0	0	END	enqueue_copy	90886504218240
69	0	0	QUEUED	enqueue_copy	90886564075840
69	0	0	SUBMIT	enqueue_copy	90886564084480
69	0	0	START	enqueue_copy	90886624500480
69	0	0	END	enqueue_copy	90886624507520
70	0	0	QUEUED	enqueue_copy	90886603304640
70	0	0	SUBMIT	enqueue_copy	90886603307840
70	0	0	START	enqueue_copy	90886696354880
70	0	0	END	enqueue_copy	90886696356800
71	0	0	QUEUED	enqueue_copy	90886604401280
71	0	0	SUBMIT	enqueue_copy	90886604404480
71	0	0	START	enqueue_copy	90886696365440
71	0	0	END	enqueue_copy	90886696368000
72	0	0	QUEUED	enqueue_copy	90886605505600
72	0	0	SUBMIT	enqueue_copy	90886605507840
72	0	0	START	enqueue_copy	90886696370880
72	0	0	END	enqueue_copy	90886696371840
73	0	0	QUEUED	enqueue_copy	90886660670720
73	0	0	SUBMIT	enqueue_copy	90886660673280
73	0	0	START	enqueue_copy	90886807803520
73	0	0	END	enqueue_copy	90886807805440
74	0	0	QUEUED	enqueue_copy	90886661048960
74	0	0	SUBMIT	enqueue_copy	90886661049920
74	0	0	START	enqueue_copy	90886807808320
74	0	0	END	enqueue_copy	90886807809920
75	0	0	QUEUED	enqueue_copy	90886661402560
75	0	0	SUBMIT	enqueue_copy	90886661403520
75	0	0	START	enqueue_copy	90886807811200
75	0	0	END	enqueue_copy	90886807812800
76	0	0	QUEUED	enqueue_copy	90886691378880
76	0	0	SUBMIT	enqueue_copy	90886691383360
76	0	0	START	enqueue_copy	90886897273600
76	0	0	END	enqueue_copy	90886897275520
77	0	0	QUEUED	enqueue_copy	90886692027840
77	0	0	SUBMIT	enqueue_copy	90886692030720
77	0	0	START	enqueue_copy	90886897277760
77	0	0	END	enqueue_copy	90886897278400
78	0	0	QUEUED	enqueue_copy	90886692795840
78	0	0	SUBMIT	enqueue_copy	90886692798400
78	0	0	START	enqueue_copy	90886897279360
78	0	0	END	enqueue_copy	90886897280000
79	0	0	QUEUED	enqueue_copy	90886712790080
79	0	0	SUBMIT	enqueue_copy	90886712791360
79	0	0	START	enqueue_copy	90887050620160
79	0	0	END	enqueue_copy	90887050621760
80	0	0	QUEUED	enqueue_copy	90886713154560
80	0	0	SUBMIT	enqueue_copy	90886713155520
80	0	0	START	enqueue_copy	90887050624000
80	0	0	END	enqueue_copy	90887050624960
81	0	0	QUEUED	enqueue_copy	90886713502080
81	0	0	SUBMIT	enqueue_copy	90886713503040
81	0	0	START	enqueue_copy	90887050626240
81	0	0	END	enqueue_copy	90887050626880
82	0	0	QUEUED	enqueue_copy	90886766022400
82	0	0	SUBMIT	enqueue_copy	90886766024320
82	0	0	START	enqueue_copy	90887203187520
82	0	0	END	enqueue_copy	90887203189120
83	0	0	QUEUED	enqueue_copy	90886766524160
83	0	0	SUBMIT	enqueue_copy	90886766525440
83	0	0	START	enqueue_copy	90887203191360
83	0	0	END	enqueue_copy	90887203192320
84	0	0	QUEUED	enqueue_copy	90886766897280
84	0	0	SUBMIT	enqueue_copy	90886766898560
84	0	0	START	enqueue_copy	90887203193280
84	0	0	END	enqueue_copy	90887203193920
85	0	0	QUEUED	enqueue_copy	90886789860160
85	0	0	SUBMIT	enqueue_copy	90886789865280
85	0	0	START	enqueue_copy	90887257596800
85	0	0	END	enqueue_copy	90887257598400
86	0	0	QUEUED	enqueue_copy	90886790451840
86	0	0	SUBMIT	enqueue_copy	90886790454080
86	0	0	START	enqueue_copy	90887257601280
86	0	0	END	enqueue_copy	90887257601920
87	0	0	QUEUED	enqueue_copy	90886791021120
87	0	0	SUBMIT	enqueue_copy	90886791023360
87	0	0	START	enqueue_copy	90887257603520
87	0	0	END	enqueue_copy	90887257604160
