217.504051864  -0.000157269109289
247.649918963  -0.000428121464175
276.823338736  0.00200518114343
312.803889789  0.00168190575212
338.087520259  0.00145473926092
360.453808752  0.0039492020777
382.820097245  0.0657428562691
399.351701783  0.130284351287
409.076175041  0.192191588724
411.993517018  0.221814972893
420.74554295  0.353811810036
432.414910859  0.50465036019
438.249594814  0.585460470846
439.222042139  0.674400520735
446.02917342  0.768678983168
451.863857374  0.838707422665
461.588330632  0.927568838
465.478119935  0.967965156155
477.147487844  1.01907324809
484.927066451  1.00552626176
493.679092382  0.929975929089
508.265802269  0.851677755595
514.100486224  0.813889483502
517.990275527  0.741078254488
531.604538088  0.646616311428
540.356564019  0.56567514318
553.97082658  0.495471960228
567.585089141  0.392923763799
574.392220421  0.355126754534
610.372771475  0.249682185342
627.876823339  0.246829498443
643.435980551  0.198172183463
673.58184765  0.200596748898
678.444084279  0.176294302927
690.113452188  0.160016950115
695.948136143  0.130314931391
706.645056726  0.0951783912244
716.369529984  0.100481855077
742.62560778  0.0571192667765
762.074554295  0.00573158531631
798.055105348  1.74743454765e-05
