TimeStamp; TimeText; CurDC; 
 1495634851.35433; Wed May 24 16:07:31.354 CDT 2017; 86,7100067138672; 
 1495634854.44733; Wed May 24 16:07:34.447 CDT 2017; 86,6876602172852; 
 1495634858.42433; Wed May 24 16:07:38.424 CDT 2017; 86,6640167236328; 
 1495634863.50533; Wed May 24 16:07:43.505 CDT 2017; 86,6420669555664; 
 1495634867.48133; Wed May 24 16:07:47.481 CDT 2017; 86,6220169067383; 
 1495634871.45633; Wed May 24 16:07:51.456 CDT 2017; 86,5993194580078; 
 1495634875.43133; Wed May 24 16:07:55.431 CDT 2017; 86,5740356445313; 
 1495634878.52533; Wed May 24 16:07:58.525 CDT 2017; 86,5539245605469; 
 1495634881.39733; Wed May 24 16:08:01.397 CDT 2017; 86,5325927734375; 
 1495634884.49033; Wed May 24 16:08:04.490 CDT 2017; 86,5110626220703; 
 1495634888.46733; Wed May 24 16:08:08.467 CDT 2017; 86,4877777099609; 
 1495634892.44333; Wed May 24 16:08:12.443 CDT 2017; 86,4634780883789; 
 1495634896.42133; Wed May 24 16:08:16.421 CDT 2017; 86,4402160644531; 
 1495634900.39633; Wed May 24 16:08:20.396 CDT 2017; 86,4166717529297; 
 1495634903.48833; Wed May 24 16:08:23.488 CDT 2017; 86,3963394165039; 
 1495634906.35933; Wed May 24 16:08:26.359 CDT 2017; 86,3744430541992; 
 1495634909.45233; Wed May 24 16:08:29.452 CDT 2017; 86,3500823974609; 
 1495634912.54433; Wed May 24 16:08:32.544 CDT 2017; 86,3257141113281; 
 1495634915.41733; Wed May 24 16:08:35.417 CDT 2017; 86,3028869628906; 
 1495634918.51033; Wed May 24 16:08:38.510 CDT 2017; 86,2794342041016; 
 1495634921.38333; Wed May 24 16:08:41.383 CDT 2017; 86,2559356689453; 
 1495634924.47533; Wed May 24 16:08:44.475 CDT 2017; 86,2319641113281; 
 1495634927.34533; Wed May 24 16:08:47.345 CDT 2017; 86,2101669311523; 
 1495634930.43733; Wed May 24 16:08:50.437 CDT 2017; 86,185546875; 
 1495634933.52833; Wed May 24 16:08:53.528 CDT 2017; 86,1613540649414; 
 1495634936.39833; Wed May 24 16:08:56.398 CDT 2017; 86,1392669677734; 
 1495634939.49033; Wed May 24 16:08:59.490 CDT 2017; 86,1138153076172; 
 1495634942.36133; Wed May 24 16:09:02.361 CDT 2017; 86,0912322998047; 
 1495634945.45133; Wed May 24 16:09:05.451 CDT 2017; 86,0669403076172; 
 1495634948.54333; Wed May 24 16:09:08.543 CDT 2017; 86,0404510498047; 
 1495634951.41433; Wed May 24 16:09:11.414 CDT 2017; 86,0167541503906; 
 1495634954.50433; Wed May 24 16:09:14.504 CDT 2017; 85,9902877807617; 
 1495634957.37633; Wed May 24 16:09:17.376 CDT 2017; 85,9680786132813; 
 1495634960.46733; Wed May 24 16:09:20.467 CDT 2017; 85,9443740844727; 
 1495634963.56033; Wed May 24 16:09:23.560 CDT 2017; 85,9224319458008; 
 1495634967.53733; Wed May 24 16:09:27.537 CDT 2017; 85,8964691162109; 
 1495634971.51333; Wed May 24 16:09:31.513 CDT 2017; 85,8702087402344; 
 1495634975.48833; Wed May 24 16:09:35.488 CDT 2017; 85,8418884277344; 
 1495634978.35933; Wed May 24 16:09:38.359 CDT 2017; 85,821159362793; 
 1495634981.44933; Wed May 24 16:09:41.449 CDT 2017; 85,7979202270508; 
 1495634984.54233; Wed May 24 16:09:44.542 CDT 2017; 85,7747344970703; 
 1495634987.41533; Wed May 24 16:09:47.415 CDT 2017; 85,7541198730469; 
 1495634990.50833; Wed May 24 16:09:50.508 CDT 2017; 85,730712890625; 
 1495634993.37933; Wed May 24 16:09:53.379 CDT 2017; 85,7089920043945; 
 1495634996.47233; Wed May 24 16:09:56.472 CDT 2017; 85,6877822875977; 
 1495635000.44933; Wed May 24 16:10:00.449 CDT 2017; 85,6620635986328; 
 1495635003.54033; Wed May 24 16:10:03.540 CDT 2017; 85,6402740478516; 
 1495635006.41233; Wed May 24 16:10:06.412 CDT 2017; 85,6200790405273; 
 1495635009.50433; Wed May 24 16:10:09.504 CDT 2017; 85,596923828125; 
 1495635012.37633; Wed May 24 16:10:12.376 CDT 2017; 85,5755462646484; 
 1495635015.46933; Wed May 24 16:10:15.469 CDT 2017; 85,5531692504883; 
 1495635018.56133; Wed May 24 16:10:18.561 CDT 2017; 85,5297775268555; 
 1495635021.43233; Wed May 24 16:10:21.432 CDT 2017; 85,5080261230469; 
 1495635024.52433; Wed May 24 16:10:24.524 CDT 2017; 85,4862823486328; 
 1495635028.50133; Wed May 24 16:10:28.501 CDT 2017; 85,4608764648438; 
 1495635032.47833; Wed May 24 16:10:32.478 CDT 2017; 85,4369201660156; 
 1495635036.45433; Wed May 24 16:10:36.454 CDT 2017; 85,4117279052734; 
 1495635039.54633; Wed May 24 16:10:39.546 CDT 2017; 85,3911895751953; 
 1495635043.52233; Wed May 24 16:10:43.522 CDT 2017; 85,3640823364258; 
 1495635047.49833; Wed May 24 16:10:47.498 CDT 2017; 85,338752746582; 
 1495635051.47433; Wed May 24 16:10:51.474 CDT 2017; 85,3133773803711; 
 1495635055.45233; Wed May 24 16:10:55.452 CDT 2017; 85,2886123657227; 
 1495635059.42733; Wed May 24 16:10:59.427 CDT 2017; 85,2647476196289; 
 1495635063.40433; Wed May 24 16:11:03.404 CDT 2017; 85,2399520874023; 
 1495635067.38133; Wed May 24 16:11:07.381 CDT 2017; 85,2183151245117; 
 1495635071.35533; Wed May 24 16:11:11.355 CDT 2017; 85,1961822509766; 
 1495635076.43633; Wed May 24 16:11:16.436 CDT 2017; 85,1720275878906; 
 1495635080.41333; Wed May 24 16:11:20.413 CDT 2017; 85,1513824462891; 
 1495635085.49333; Wed May 24 16:11:25.493 CDT 2017; 85,1269989013672; 
 1495635090.35333; Wed May 24 16:11:30.353 CDT 2017; 85,1025314331055; 
 1495635094.55033; Wed May 24 16:11:34.550 CDT 2017; 85,076789855957; 
 1495635098.52733; Wed May 24 16:11:38.527 CDT 2017; 85,0486602783203; 
 1495635102.50433; Wed May 24 16:11:42.504 CDT 2017; 85,0212860107422; 
 1495635105.37533; Wed May 24 16:11:45.375 CDT 2017; 84,9999084472656; 
 1495635108.46833; Wed May 24 16:11:48.468 CDT 2017; 84,9778900146484; 
 1495635111.56033; Wed May 24 16:11:51.560 CDT 2017; 84,9537963867188; 
 1495635114.43133; Wed May 24 16:11:54.431 CDT 2017; 84,9331359863281; 
 1495635117.52533; Wed May 24 16:11:57.525 CDT 2017; 84,9093780517578; 
 1495635120.39733; Wed May 24 16:12:00.397 CDT 2017; 84,8882598876953; 
 1495635123.49033; Wed May 24 16:12:03.490 CDT 2017; 84,8636779785156; 
 1495635126.36133; Wed May 24 16:12:06.361 CDT 2017; 84,8386077880859; 
 1495635129.45433; Wed May 24 16:12:09.454 CDT 2017; 84,8140029907227; 
 1495635132.54733; Wed May 24 16:12:12.547 CDT 2017; 84,7833404541016; 
 1495635135.41933; Wed May 24 16:12:15.419 CDT 2017; 84,7550888061523; 
 1495635137.40733; Wed May 24 16:12:17.407 CDT 2017; 84,7350769042969; 
 1495635140.50033; Wed May 24 16:12:20.500 CDT 2017; 84,7051239013672; 
 1495635142.48833; Wed May 24 16:12:22.488 CDT 2017; 84,6834945678711; 
 1495635144.47633; Wed May 24 16:12:24.476 CDT 2017; 84,6613235473633; 
 1495635146.46433; Wed May 24 16:12:26.464 CDT 2017; 84,639289855957; 
 1495635148.45233; Wed May 24 16:12:28.452 CDT 2017; 84,6161193847656; 
 1495635150.44033; Wed May 24 16:12:30.440 CDT 2017; 84,5941619873047; 
 1495635152.42833; Wed May 24 16:12:32.428 CDT 2017; 84,5718002319336; 
 1495635154.41633; Wed May 24 16:12:34.416 CDT 2017; 84,550048828125; 
 1495635156.40433; Wed May 24 16:12:36.404 CDT 2017; 84,5252990722656; 
 1495635158.39233; Wed May 24 16:12:38.392 CDT 2017; 84,4994735717773; 
 1495635160.38133; Wed May 24 16:12:40.381 CDT 2017; 84,4713668823242; 
 1495635162.37033; Wed May 24 16:12:42.370 CDT 2017; 84,4466400146484; 
 1495635164.35733; Wed May 24 16:12:44.357 CDT 2017; 84,4193878173828; 
 1495635166.34533; Wed May 24 16:12:46.345 CDT 2017; 84,3932266235352; 
 1495635168.55433; Wed May 24 16:12:48.554 CDT 2017; 84,3637390136719; 
 1495635170.54333; Wed May 24 16:12:50.543 CDT 2017; 84,3369979858398; 
 1495635172.53333; Wed May 24 16:12:52.533 CDT 2017; 84,31005859375; 
 1495635174.52133; Wed May 24 16:12:54.521 CDT 2017; 84,2837829589844; 
 1495635176.51033; Wed May 24 16:12:56.510 CDT 2017; 84,2563323974609; 
 1495635178.49733; Wed May 24 16:12:58.497 CDT 2017; 84,2313842773438; 
 1495635180.48533; Wed May 24 16:13:00.485 CDT 2017; 84,2068634033203; 
 1495635182.47333; Wed May 24 16:13:02.473 CDT 2017; 84,1818313598633; 
 1495635184.45933; Wed May 24 16:13:04.459 CDT 2017; 84,157600402832; 
 1495635186.44633; Wed May 24 16:13:06.446 CDT 2017; 84,1323852539063; 
 1495635188.43433; Wed May 24 16:13:08.434 CDT 2017; 84,1080169677734; 
 1495635190.42033; Wed May 24 16:13:10.420 CDT 2017; 84,0826263427734; 
 1495635192.40633; Wed May 24 16:13:12.406 CDT 2017; 84,056999206543; 
 1495635194.39433; Wed May 24 16:13:14.394 CDT 2017; 84,0321273803711; 
 1495635196.38133; Wed May 24 16:13:16.381 CDT 2017; 84,0079193115234; 
 1495635198.36833; Wed May 24 16:13:18.368 CDT 2017; 83,9828186035156; 
 1495635200.35633; Wed May 24 16:13:20.356 CDT 2017; 83,958366394043; 
 1495635202.34533; Wed May 24 16:13:22.345 CDT 2017; 83,9335479736328; 
 1495635204.55533; Wed May 24 16:13:24.555 CDT 2017; 83,9065093994141; 
 1495635206.54333; Wed May 24 16:13:26.543 CDT 2017; 83,8819808959961; 
 1495635208.53133; Wed May 24 16:13:28.531 CDT 2017; 83,8563842773438; 
 1495635210.51933; Wed May 24 16:13:30.519 CDT 2017; 83,8325805664063; 
 1495635212.50633; Wed May 24 16:13:32.506 CDT 2017; 83,8076400756836; 
 1495635214.49533; Wed May 24 16:13:34.495 CDT 2017; 83,7827301025391; 
 1495635216.48233; Wed May 24 16:13:36.482 CDT 2017; 83,7567825317383; 
 1495635218.47033; Wed May 24 16:13:38.470 CDT 2017; 83,731201171875; 
 1495635220.45933; Wed May 24 16:13:40.459 CDT 2017; 83,7062225341797; 
 1495635222.44733; Wed May 24 16:13:42.447 CDT 2017; 83,6820983886719; 
 1495635224.43633; Wed May 24 16:13:44.436 CDT 2017; 83,6566925048828; 
 1495635226.42533; Wed May 24 16:13:46.425 CDT 2017; 83,6302261352539; 
 1495635228.41233; Wed May 24 16:13:48.412 CDT 2017; 83,6035232543945; 
 1495635230.40033; Wed May 24 16:13:50.400 CDT 2017; 83,5774307250977; 
 1495635232.38833; Wed May 24 16:13:52.388 CDT 2017; 83,5522079467773; 
 1495635234.37633; Wed May 24 16:13:54.376 CDT 2017; 83,5265808105469; 
 1495635236.36333; Wed May 24 16:13:56.363 CDT 2017; 83,4999542236328; 
 1495635238.35133; Wed May 24 16:13:58.351 CDT 2017; 83,4731292724609; 
 1495635240.33933; Wed May 24 16:14:00.339 CDT 2017; 83,4465942382813; 
 1495635242.54833; Wed May 24 16:14:02.548 CDT 2017; 83,4181060791016; 
 1495635244.53633; Wed May 24 16:14:04.536 CDT 2017; 83,3915863037109; 
 1495635246.52433; Wed May 24 16:14:06.524 CDT 2017; 83,3645553588867; 
 1495635248.51233; Wed May 24 16:14:08.512 CDT 2017; 83,3374481201172; 
 1495635250.50033; Wed May 24 16:14:10.500 CDT 2017; 83,3115081787109; 
 1495635252.48933; Wed May 24 16:14:12.489 CDT 2017; 83,2843933105469; 
 1495635254.47833; Wed May 24 16:14:14.478 CDT 2017; 83,2588958740234; 
 1495635256.46533; Wed May 24 16:14:16.465 CDT 2017; 83,2328796386719; 
 1495635258.45233; Wed May 24 16:14:18.452 CDT 2017; 83,2071838378906; 
 1495635260.44133; Wed May 24 16:14:20.441 CDT 2017; 83,1814651489258; 
 1495635262.43033; Wed May 24 16:14:22.430 CDT 2017; 83,1552886962891; 
 1495635264.41833; Wed May 24 16:14:24.418 CDT 2017; 83,1295394897461; 
 1495635266.40533; Wed May 24 16:14:26.405 CDT 2017; 83,1047210693359; 
 1495635268.39333; Wed May 24 16:14:28.393 CDT 2017; 83,0792083740234; 
 1495635270.38233; Wed May 24 16:14:30.382 CDT 2017; 83,0537033081055; 
 1495635272.37133; Wed May 24 16:14:32.371 CDT 2017; 83,0279846191406; 
 1495635274.35933; Wed May 24 16:14:34.359 CDT 2017; 83,0017700195313; 
 1495635276.34633; Wed May 24 16:14:36.346 CDT 2017; 82,9760818481445; 
 1495635278.55533; Wed May 24 16:14:38.555 CDT 2017; 82,9475326538086; 
 1495635280.54333; Wed May 24 16:14:40.543 CDT 2017; 82,9219512939453; 
 1495635282.53233; Wed May 24 16:14:42.532 CDT 2017; 82,8957214355469; 
 1495635284.52133; Wed May 24 16:14:44.521 CDT 2017; 82,8708267211914; 
 1495635286.50933; Wed May 24 16:14:46.509 CDT 2017; 82,8454971313477; 
 1495635288.49733; Wed May 24 16:14:48.497 CDT 2017; 82,8200073242188; 
 1495635290.48433; Wed May 24 16:14:50.484 CDT 2017; 82,7949600219727; 
 1495635292.47233; Wed May 24 16:14:52.472 CDT 2017; 82,7696075439453; 
 1495635294.46133; Wed May 24 16:14:54.461 CDT 2017; 82,7451629638672; 
 1495635296.44833; Wed May 24 16:14:56.448 CDT 2017; 82,7199935913086; 
 1495635298.43633; Wed May 24 16:14:58.436 CDT 2017; 82,6955032348633; 
 1495635300.42433; Wed May 24 16:15:00.424 CDT 2017; 82,6695861816406; 
 1495635302.41333; Wed May 24 16:15:02.413 CDT 2017; 82,6442642211914; 
 1495635304.40233; Wed May 24 16:15:04.402 CDT 2017; 82,619873046875; 
 1495635306.38833; Wed May 24 16:15:06.388 CDT 2017; 82,5954132080078; 
 1495635308.37533; Wed May 24 16:15:08.375 CDT 2017; 82,5693817138672; 
 1495635310.36433; Wed May 24 16:15:10.364 CDT 2017; 82,5439300537109; 
 1495635312.35333; Wed May 24 16:15:12.353 CDT 2017; 82,5190353393555; 
 1495635314.56233; Wed May 24 16:15:14.562 CDT 2017; 82,4914093017578; 
 1495635316.55033; Wed May 24 16:15:16.550 CDT 2017; 82,466423034668; 
 1495635318.53833; Wed May 24 16:15:18.538 CDT 2017; 82,4407348632813; 
 1495635320.52633; Wed May 24 16:15:20.526 CDT 2017; 82,4165267944336; 
 1495635322.51533; Wed May 24 16:15:22.515 CDT 2017; 82,3916015625; 
 1495635324.28233; Wed May 24 16:15:24.282 CDT 2017; 82,369758605957; 
 1495635326.49033; Wed May 24 16:15:26.490 CDT 2017; 82,3416213989258; 
 1495635328.47833; Wed May 24 16:15:28.478 CDT 2017; 82,3168029785156; 
 1495635330.46533; Wed May 24 16:15:30.465 CDT 2017; 82,2900009155273; 
 1495635332.45533; Wed May 24 16:15:32.455 CDT 2017; 82,267219543457; 
 1495635334.44333; Wed May 24 16:15:34.443 CDT 2017; 82,242057800293; 
 1495635336.43133; Wed May 24 16:15:36.431 CDT 2017; 82,216911315918; 
 1495635338.41833; Wed May 24 16:15:38.418 CDT 2017; 82,1915512084961; 
 1495635340.40633; Wed May 24 16:15:40.406 CDT 2017; 82,1672821044922; 
 1495635342.39433; Wed May 24 16:15:42.394 CDT 2017; 82,1425476074219; 
 1495635344.38033; Wed May 24 16:15:44.380 CDT 2017; 82,1171188354492; 
 1495635346.36733; Wed May 24 16:15:46.367 CDT 2017; 82,0936660766602; 
 1495635348.35633; Wed May 24 16:15:48.356 CDT 2017; 82,0690307617188; 
 1495635350.56233; Wed May 24 16:15:50.562 CDT 2017; 82,0421524047852; 
 1495635353.43133; Wed May 24 16:15:53.431 CDT 2017; 82,0059509277344; 
 1495635355.41733; Wed May 24 16:15:55.417 CDT 2017; 81,981819152832; 
 1495635357.40533; Wed May 24 16:15:57.405 CDT 2017; 81,956787109375; 
 1495635359.39233; Wed May 24 16:15:59.392 CDT 2017; 81,933708190918; 
 1495635361.37933; Wed May 24 16:16:01.379 CDT 2017; 81,909423828125; 
 1495635363.36733; Wed May 24 16:16:03.367 CDT 2017; 81,8846740722656; 
 1495635365.35433; Wed May 24 16:16:05.354 CDT 2017; 81,8613891601563; 
 1495635367.56133; Wed May 24 16:16:07.561 CDT 2017; 81,8338470458984; 
 1495635369.54833; Wed May 24 16:16:09.548 CDT 2017; 81,8097229003906; 
 1495635371.53533; Wed May 24 16:16:11.535 CDT 2017; 81,7861099243164; 
 1495635373.52233; Wed May 24 16:16:13.522 CDT 2017; 81,7622833251953; 
 1495635375.50933; Wed May 24 16:16:15.509 CDT 2017; 81,7393341064453; 
 1495635377.49633; Wed May 24 16:16:17.496 CDT 2017; 81,7129135131836; 
 1495635379.48333; Wed May 24 16:16:19.483 CDT 2017; 81,6893310546875; 
 1495635381.47033; Wed May 24 16:16:21.470 CDT 2017; 81,6646881103516; 
 1495635383.45833; Wed May 24 16:16:23.458 CDT 2017; 81,6403503417969; 
 1495635385.44333; Wed May 24 16:16:25.443 CDT 2017; 81,6167297363281; 
 1495635387.43033; Wed May 24 16:16:27.430 CDT 2017; 81,5921173095703; 
 1495635389.41733; Wed May 24 16:16:29.417 CDT 2017; 81,5681915283203; 
 1495635391.40333; Wed May 24 16:16:31.403 CDT 2017; 81,5431365966797; 
 1495635393.39033; Wed May 24 16:16:33.390 CDT 2017; 81,5188598632813; 
 1495635395.37833; Wed May 24 16:16:35.378 CDT 2017; 81,4951171875; 
 1495635397.36433; Wed May 24 16:16:37.364 CDT 2017; 81,4711380004883; 
 1495635399.57133; Wed May 24 16:16:39.571 CDT 2017; 81,4440155029297; 
 1495635401.33833; Wed May 24 16:16:41.338 CDT 2017; 81,4224166870117; 
 1495635403.54333; Wed May 24 16:16:43.543 CDT 2017; 81,3953323364258; 
 1495635405.53133; Wed May 24 16:16:45.531 CDT 2017; 81,3724822998047; 
 1495635407.51933; Wed May 24 16:16:47.519 CDT 2017; 81,3470001220703; 
 1495635409.50533; Wed May 24 16:16:49.505 CDT 2017; 81,3230972290039; 
 1495635411.49233; Wed May 24 16:16:51.492 CDT 2017; 81,2987442016602; 
 1495635413.48033; Wed May 24 16:16:53.480 CDT 2017; 81,2753372192383; 
 1495635415.46733; Wed May 24 16:16:55.467 CDT 2017; 81,252815246582; 
 1495635417.45333; Wed May 24 16:16:57.453 CDT 2017; 81,22607421875; 
 1495635419.44033; Wed May 24 16:16:59.440 CDT 2017; 81,2026596069336; 
 1495635421.42633; Wed May 24 16:17:01.426 CDT 2017; 81,1788482666016; 
 1495635423.41333; Wed May 24 16:17:03.413 CDT 2017; 81,1547088623047; 
 1495635425.40133; Wed May 24 16:17:05.401 CDT 2017; 81,1290664672852; 
 1495635427.38633; Wed May 24 16:17:07.386 CDT 2017; 81,1076736450195; 
 1495635429.37333; Wed May 24 16:17:09.373 CDT 2017; 81,0826187133789; 
 1495635431.36133; Wed May 24 16:17:11.361 CDT 2017; 81,0585403442383; 
 1495635433.56833; Wed May 24 16:17:13.568 CDT 2017; 81,0317611694336; 
 1495635435.55333; Wed May 24 16:17:15.553 CDT 2017; 81,0079956054688; 
 1495635437.53933; Wed May 24 16:17:17.539 CDT 2017; 80,9829635620117; 
 1495635439.52633; Wed May 24 16:17:19.526 CDT 2017; 80,9590225219727; 
 1495635441.51433; Wed May 24 16:17:21.514 CDT 2017; 80,9358520507813; 
 1495635443.50233; Wed May 24 16:17:23.502 CDT 2017; 80,9125671386719; 
 1495635445.48833; Wed May 24 16:17:25.488 CDT 2017; 80,8878936767578; 
 1495635447.47533; Wed May 24 16:17:27.475 CDT 2017; 80,8632736206055; 
 1495635449.46433; Wed May 24 16:17:29.464 CDT 2017; 80,8394775390625; 
 1495635451.44933; Wed May 24 16:17:31.449 CDT 2017; 80,8148345947266; 
