TimeStamp; TimeText; CurDC; 
 1495637587.68155; Wed May 24 16:53:07.682 CDT 2017; 100,470764160156; 
 1495637589.66755; Wed May 24 16:53:09.668 CDT 2017; 100,426376342773; 
 1495637591.65355; Wed May 24 16:53:11.654 CDT 2017; 100,384033203125; 
 1495637593.64255; Wed May 24 16:53:13.643 CDT 2017; 100,343437194824; 
 1495637595.62955; Wed May 24 16:53:15.630 CDT 2017; 100,301773071289; 
 1495637597.61555; Wed May 24 16:53:17.616 CDT 2017; 100,261169433594; 
 1495637599.60355; Wed May 24 16:53:19.604 CDT 2017; 100,219451904297; 
 1495637601.58955; Wed May 24 16:53:21.590 CDT 2017; 100,178863525391; 
 1495637603.57355; Wed May 24 16:53:23.574 CDT 2017; 100,141677856445; 
 1495637605.55955; Wed May 24 16:53:25.560 CDT 2017; 100,099990844727; 
 1495637607.54455; Wed May 24 16:53:27.545 CDT 2017; 100,061500549316; 
 1495637609.53155; Wed May 24 16:53:29.532 CDT 2017; 100,022315979004; 
 1495637611.51655; Wed May 24 16:53:31.517 CDT 2017; 99,9825134277344; 
 1495637614.60855; Wed May 24 16:53:34.609 CDT 2017; 100,274269104004; 
 1495637616.59555; Wed May 24 16:53:36.596 CDT 2017; 100,802223205566; 
 1495637618.58355; Wed May 24 16:53:38.584 CDT 2017; 100,887489318848; 
 1495637620.57055; Wed May 24 16:53:40.571 CDT 2017; 100,848937988281; 
 1495637622.55655; Wed May 24 16:53:42.557 CDT 2017; 100,810401916504; 
 1495637624.54355; Wed May 24 16:53:44.544 CDT 2017; 100,770172119141; 
 1495637626.52955; Wed May 24 16:53:46.530 CDT 2017; 100,729667663574; 
 1495637628.51655; Wed May 24 16:53:48.517 CDT 2017; 100,689788818359; 
 1495637630.50455; Wed May 24 16:53:50.505 CDT 2017; 100,64933013916; 
 1495637632.71155; Wed May 24 16:53:52.712 CDT 2017; 100,604156494141; 
 1495637634.69755; Wed May 24 16:53:54.698 CDT 2017; 100,563491821289; 
 1495637636.68655; Wed May 24 16:53:56.687 CDT 2017; 100,522766113281; 
 1495637638.67355; Wed May 24 16:53:58.674 CDT 2017; 100,482360839844; 
 1495637640.66055; Wed May 24 16:54:00.661 CDT 2017; 100,438690185547; 
 1495637644.63355; Wed May 24 16:54:04.634 CDT 2017; 100,358818054199; 
 1495637646.61955; Wed May 24 16:54:06.620 CDT 2017; 100,316940307617; 
 1495637648.60755; Wed May 24 16:54:08.608 CDT 2017; 100,276649475098; 
 1495637650.59555; Wed May 24 16:54:10.596 CDT 2017; 100,236808776855; 
 1495637652.58055; Wed May 24 16:54:12.581 CDT 2017; 100,196655273438; 
 1495637654.56755; Wed May 24 16:54:14.568 CDT 2017; 100,159271240234; 
 1495637656.55255; Wed May 24 16:54:16.553 CDT 2017; 100,119369506836; 
 1495637658.53855; Wed May 24 16:54:18.539 CDT 2017; 100,07918548584; 
 1495637660.52455; Wed May 24 16:54:20.525 CDT 2017; 100,039253234863; 
 1495637662.50955; Wed May 24 16:54:22.510 CDT 2017; 99,999153137207; 
 1495637664.49855; Wed May 24 16:54:24.499 CDT 2017; 99,9605178833008; 
 1495637666.70555; Wed May 24 16:54:26.706 CDT 2017; 100,329986572266; 
 1495637668.69055; Wed May 24 16:54:28.691 CDT 2017; 100,834739685059; 
 1495637670.67955; Wed May 24 16:54:30.680 CDT 2017; 100,895980834961; 
 1495637672.66655; Wed May 24 16:54:32.667 CDT 2017; 100,854789733887; 
 1495637674.65255; Wed May 24 16:54:34.653 CDT 2017; 100,81421661377; 
 1495637676.63955; Wed May 24 16:54:36.640 CDT 2017; 100,7724609375; 
 1495637678.62755; Wed May 24 16:54:38.628 CDT 2017; 100,731964111328; 
 1495637680.61355; Wed May 24 16:54:40.614 CDT 2017; 100,691719055176; 
 1495637682.60055; Wed May 24 16:54:42.601 CDT 2017; 100,652397155762; 
 1495637684.58855; Wed May 24 16:54:44.589 CDT 2017; 100,611785888672; 
 1495637686.57455; Wed May 24 16:54:46.575 CDT 2017; 100,571334838867; 
 1495637688.56155; Wed May 24 16:54:48.562 CDT 2017; 100,529777526855; 
 1495637690.54955; Wed May 24 16:54:50.550 CDT 2017; 100,488571166992; 
 1495637692.53655; Wed May 24 16:54:52.537 CDT 2017; 100,445442199707; 
 1495637694.52155; Wed May 24 16:54:54.522 CDT 2017; 100,402618408203; 
 1495637696.51055; Wed May 24 16:54:56.511 CDT 2017; 100,359573364258; 
 1495637698.71855; Wed May 24 16:54:58.719 CDT 2017; 100,311241149902; 
 1495637700.48355; Wed May 24 16:55:00.484 CDT 2017; 100,272247314453; 
 1495637702.69155; Wed May 24 16:55:02.692 CDT 2017; 100,224235534668; 
 1495637704.67755; Wed May 24 16:55:04.678 CDT 2017; 100,180656433105; 
 1495637706.66355; Wed May 24 16:55:06.664 CDT 2017; 100,137283325195; 
 1495637708.65155; Wed May 24 16:55:08.652 CDT 2017; 100,093399047852; 
 1495637710.63555; Wed May 24 16:55:10.636 CDT 2017; 100,049255371094; 
 1495637712.62155; Wed May 24 16:55:12.622 CDT 2017; 100,004440307617; 
 1495637714.60955; Wed May 24 16:55:14.610 CDT 2017; 99,9607009887695; 
 1495637716.59655; Wed May 24 16:55:16.597 CDT 2017; 100,053146362305; 
 1495637718.58355; Wed May 24 16:55:18.584 CDT 2017; 100,522552490234; 
 1495637720.57155; Wed May 24 16:55:20.572 CDT 2017; 100,903816223145; 
 1495637722.55855; Wed May 24 16:55:22.559 CDT 2017; 100,857315063477; 
 1495637724.54455; Wed May 24 16:55:24.545 CDT 2017; 100,812980651855; 
 1495637725.65055; Wed May 24 16:55:25.651 CDT 2017; 100,788360595703; 
 1495637727.63655; Wed May 24 16:55:27.637 CDT 2017; 100,744659423828; 
 1495637729.62455; Wed May 24 16:55:29.625 CDT 2017; 100,700218200684; 
 1495637731.61255; Wed May 24 16:55:31.613 CDT 2017; 100,655967712402; 
 1495637733.59855; Wed May 24 16:55:33.599 CDT 2017; 100,613105773926; 
 1495637735.58555; Wed May 24 16:55:35.586 CDT 2017; 100,568428039551; 
 1495637736.69055; Wed May 24 16:55:36.691 CDT 2017; 100,544281005859; 
 1495637738.67655; Wed May 24 16:55:38.677 CDT 2017; 100,498809814453; 
 1495637740.66455; Wed May 24 16:55:40.665 CDT 2017; 100,454605102539; 
 1495637742.65155; Wed May 24 16:55:42.652 CDT 2017; 100,410118103027; 
 1495637744.63755; Wed May 24 16:55:44.638 CDT 2017; 100,363502502441; 
 1495637746.62555; Wed May 24 16:55:46.626 CDT 2017; 100,31770324707; 
 1495637748.61355; Wed May 24 16:55:48.614 CDT 2017; 100,271545410156; 
 1495637750.60055; Wed May 24 16:55:50.601 CDT 2017; 100,226837158203; 
 1495637752.58555; Wed May 24 16:55:52.586 CDT 2017; 100,18376159668; 
 1495637754.57255; Wed May 24 16:55:54.573 CDT 2017; 100,140823364258; 
 1495637756.55655; Wed May 24 16:55:56.557 CDT 2017; 100,097061157227; 
 1495637758.54555; Wed May 24 16:55:58.546 CDT 2017; 100,052978515625; 
 1495637760.52955; Wed May 24 16:56:00.530 CDT 2017; 100,010215759277; 
 1495637762.51755; Wed May 24 16:56:02.518 CDT 2017; 99,9678726196289; 
 1495637764.50555; Wed May 24 16:56:04.506 CDT 2017; 100,144844055176; 
 1495637766.71255; Wed May 24 16:56:06.713 CDT 2017; 100,769134521484; 
 1495637768.47755; Wed May 24 16:56:08.478 CDT 2017; 100,948448181152; 
 1495637770.68655; Wed May 24 16:56:10.687 CDT 2017; 100,900604248047; 
 1495637772.67255; Wed May 24 16:56:12.673 CDT 2017; 100,858070373535; 
 1495637774.65855; Wed May 24 16:56:14.659 CDT 2017; 100,813385009766; 
 1495637776.64655; Wed May 24 16:56:16.647 CDT 2017; 100,76789855957; 
 1495637778.63355; Wed May 24 16:56:18.634 CDT 2017; 100,723411560059; 
 1495637780.61955; Wed May 24 16:56:20.620 CDT 2017; 100,67943572998; 
 1495637782.60655; Wed May 24 16:56:22.607 CDT 2017; 100,634201049805; 
 1495637784.59155; Wed May 24 16:56:24.592 CDT 2017; 100,587051391602; 
 1495637786.57855; Wed May 24 16:56:26.579 CDT 2017; 100,540435791016; 
 1495637788.56755; Wed May 24 16:56:28.568 CDT 2017; 100,493347167969; 
 1495637790.55455; Wed May 24 16:56:30.555 CDT 2017; 100,446922302246; 
 1495637792.54055; Wed May 24 16:56:32.541 CDT 2017; 100,399856567383; 
 1495637794.52855; Wed May 24 16:56:34.529 CDT 2017; 100,353530883789; 
 1495637796.51555; Wed May 24 16:56:36.516 CDT 2017; 100,307403564453; 
 1495637798.50155; Wed May 24 16:56:38.502 CDT 2017; 100,260925292969; 
 1495637800.48855; Wed May 24 16:56:40.489 CDT 2017; 100,215690612793; 
 1495637802.69555; Wed May 24 16:56:42.696 CDT 2017; 100,168144226074; 
 1495637804.68055; Wed May 24 16:56:44.681 CDT 2017; 100,124008178711; 
 1495637806.66755; Wed May 24 16:56:46.668 CDT 2017; 100,079811096191; 
 1495637808.65255; Wed May 24 16:56:48.653 CDT 2017; 100,035926818848; 
 1495637810.63955; Wed May 24 16:56:50.640 CDT 2017; 99,9910430908203; 
 1495637812.62855; Wed May 24 16:56:52.629 CDT 2017; 99,9489135742188; 
 1495637814.61555; Wed May 24 16:56:54.616 CDT 2017; 100,283317565918; 
 1495637816.60155; Wed May 24 16:56:56.602 CDT 2017; 100,805397033691; 
 1495637818.58955; Wed May 24 16:56:58.590 CDT 2017; 100,871505737305; 
 1495637820.57555; Wed May 24 16:57:00.576 CDT 2017; 100,828155517578; 
 1495637822.56155; Wed May 24 16:57:02.562 CDT 2017; 100,786170959473; 
 1495637824.55055; Wed May 24 16:57:04.551 CDT 2017; 100,74333190918; 
 1495637826.53655; Wed May 24 16:57:06.537 CDT 2017; 100,701606750488; 
 1495637828.52255; Wed May 24 16:57:08.523 CDT 2017; 100,65990447998; 
 1495637830.51155; Wed May 24 16:57:10.512 CDT 2017; 100,620697021484; 
 1495637832.49755; Wed May 24 16:57:12.498 CDT 2017; 100,581527709961; 
 1495637834.70455; Wed May 24 16:57:14.705 CDT 2017; 100,538009643555; 
 1495637836.69255; Wed May 24 16:57:16.693 CDT 2017; 100,49836730957; 
 1495637838.67955; Wed May 24 16:57:18.680 CDT 2017; 100,460403442383; 
 1495637840.66655; Wed May 24 16:57:20.667 CDT 2017; 100,42374420166; 
 1495637842.65255; Wed May 24 16:57:22.653 CDT 2017; 100,385963439941; 
 1495637844.64055; Wed May 24 16:57:24.641 CDT 2017; 100,347991943359; 
 1495637846.62655; Wed May 24 16:57:26.627 CDT 2017; 100,310791015625; 
 1495637848.61355; Wed May 24 16:57:28.614 CDT 2017; 100,272125244141; 
 1495637850.60155; Wed May 24 16:57:30.602 CDT 2017; 100,23543548584; 
 1495637852.58855; Wed May 24 16:57:32.589 CDT 2017; 100,198104858398; 
 1495637854.57355; Wed May 24 16:57:34.574 CDT 2017; 100,162948608398; 
 1495637856.56155; Wed May 24 16:57:36.562 CDT 2017; 100,129516601563; 
 1495637858.54655; Wed May 24 16:57:38.547 CDT 2017; 100,094207763672; 
 1495637860.53355; Wed May 24 16:57:40.534 CDT 2017; 100,05940246582; 
 1495637862.51855; Wed May 24 16:57:42.519 CDT 2017; 100,024780273438; 
 1495637864.50455; Wed May 24 16:57:44.505 CDT 2017; 99,9889755249023; 
 1495637866.71455; Wed May 24 16:57:46.715 CDT 2017; 99,9514923095703; 
 1495637868.70055; Wed May 24 16:57:48.701 CDT 2017; 100,431053161621; 
 1495637870.68655; Wed May 24 16:57:50.687 CDT 2017; 100,901763916016; 
 1495637872.67455; Wed May 24 16:57:52.675 CDT 2017; 100,865814208984; 
 1495637874.66255; Wed May 24 16:57:54.663 CDT 2017; 100,831832885742; 
 1495637876.64755; Wed May 24 16:57:56.648 CDT 2017; 100,797302246094; 
 1495637878.63555; Wed May 24 16:57:58.636 CDT 2017; 100,761856079102; 
 1495637880.62255; Wed May 24 16:58:00.623 CDT 2017; 100,721618652344; 
 1495637882.60855; Wed May 24 16:58:02.609 CDT 2017; 100,68123626709; 
 1495637884.59555; Wed May 24 16:58:04.596 CDT 2017; 100,636428833008; 
 1495637886.58355; Wed May 24 16:58:06.584 CDT 2017; 100,593704223633; 
 1495637888.57055; Wed May 24 16:58:08.571 CDT 2017; 100,548416137695; 
 1495637890.55755; Wed May 24 16:58:10.558 CDT 2017; 100,502632141113; 
 1495637892.54555; Wed May 24 16:58:12.546 CDT 2017; 100,455772399902; 
 1495637894.53155; Wed May 24 16:58:14.532 CDT 2017; 100,408462524414; 
 1495637896.51855; Wed May 24 16:58:16.519 CDT 2017; 100,361343383789; 
 1495637898.50655; Wed May 24 16:58:18.507 CDT 2017; 100,314109802246; 
 1495637900.49355; Wed May 24 16:58:20.494 CDT 2017; 100,266662597656; 
 1495637902.70055; Wed May 24 16:58:22.701 CDT 2017; 100,215316772461; 
 1495637905.56855; Wed May 24 16:58:25.569 CDT 2017; 100,150367736816; 
 1495637907.55555; Wed May 24 16:58:27.556 CDT 2017; 100,102783203125; 
 1495637909.53955; Wed May 24 16:58:29.540 CDT 2017; 100,053817749023; 
 1495637911.52755; Wed May 24 16:58:31.528 CDT 2017; 100,006301879883; 
 1495637913.51355; Wed May 24 16:58:33.514 CDT 2017; 99,9589385986328; 
 1495637916.60455; Wed May 24 16:58:36.605 CDT 2017; 100,194519042969; 
 1495637918.59055; Wed May 24 16:58:38.591 CDT 2017; 100,72371673584; 
 1495637920.57855; Wed May 24 16:58:40.579 CDT 2017; 100,888122558594; 
 1495637922.56555; Wed May 24 16:58:42.566 CDT 2017; 100,840690612793; 
 1495637923.66855; Wed May 24 16:58:43.669 CDT 2017; 100,813903808594; 
 1495637925.65555; Wed May 24 16:58:45.656 CDT 2017; 100,765853881836; 
 1495637927.64055; Wed May 24 16:58:47.641 CDT 2017; 100,718948364258; 
 1495637929.62855; Wed May 24 16:58:49.629 CDT 2017; 100,671463012695; 
 1495637931.61555; Wed May 24 16:58:51.616 CDT 2017; 100,624816894531; 
 1495637933.60155; Wed May 24 16:58:53.602 CDT 2017; 100,577812194824; 
 1495637935.58955; Wed May 24 16:58:55.590 CDT 2017; 100,531936645508; 
 1495637937.57555; Wed May 24 16:58:57.576 CDT 2017; 100,48607635498; 
 1495637939.56155; Wed May 24 16:58:59.562 CDT 2017; 100,440734863281; 
 1495637941.54955; Wed May 24 16:59:01.550 CDT 2017; 100,395858764648; 
 1495637943.53655; Wed May 24 16:59:03.537 CDT 2017; 100,351219177246; 
 1495637945.52255; Wed May 24 16:59:05.523 CDT 2017; 100,305137634277; 
 1495637947.51055; Wed May 24 16:59:07.511 CDT 2017; 100,26008605957; 
 1495637949.49755; Wed May 24 16:59:09.498 CDT 2017; 100,216049194336; 
 1495637951.70255; Wed May 24 16:59:11.703 CDT 2017; 100,170135498047; 
 1495637954.57155; Wed May 24 16:59:14.572 CDT 2017; 100,107810974121; 
 1495637956.55955; Wed May 24 16:59:16.560 CDT 2017; 100,064765930176; 
 1495637958.54555; Wed May 24 16:59:18.546 CDT 2017; 100,023231506348; 
 1495637960.53255; Wed May 24 16:59:20.533 CDT 2017; 99,9823608398438; 
 1495637963.62355; Wed May 24 16:59:23.624 CDT 2017; 100,284698486328; 
 1495637965.61155; Wed May 24 16:59:25.612 CDT 2017; 100,817024230957; 
 1495637967.59855; Wed May 24 16:59:27.599 CDT 2017; 100,894348144531; 
 1495637969.58455; Wed May 24 16:59:29.585 CDT 2017; 100,853691101074; 
 1495637971.57255; Wed May 24 16:59:31.573 CDT 2017; 100,813682556152; 
 1495637972.67455; Wed May 24 16:59:32.675 CDT 2017; 100,791900634766; 
 1495637974.66255; Wed May 24 16:59:34.663 CDT 2017; 100,75309753418; 
 1495637976.64855; Wed May 24 16:59:36.649 CDT 2017; 100,713882446289; 
 1495637978.63555; Wed May 24 16:59:38.636 CDT 2017; 100,67431640625; 
 1495637980.62355; Wed May 24 16:59:40.624 CDT 2017; 100,632568359375; 
 1495637982.60955; Wed May 24 16:59:42.610 CDT 2017; 100,590476989746; 
 1495637984.59555; Wed May 24 16:59:44.596 CDT 2017; 100,547622680664; 
 1495637986.58255; Wed May 24 16:59:46.583 CDT 2017; 100,505210876465; 
 1495637988.56855; Wed May 24 16:59:48.569 CDT 2017; 100,460083007813; 
 1495637990.55555; Wed May 24 16:59:50.556 CDT 2017; 100,416702270508; 
 1495637992.54355; Wed May 24 16:59:52.544 CDT 2017; 100,370101928711; 
 1495637994.53055; Wed May 24 16:59:54.531 CDT 2017; 100,325157165527; 
 1495637996.51655; Wed May 24 16:59:56.517 CDT 2017; 100,278900146484; 
 1495637998.50455; Wed May 24 16:59:58.505 CDT 2017; 100,232543945313; 
 1495638000.71255; Wed May 24 17:00:00.713 CDT 2017; 100,184715270996; 
 1495638002.69555; Wed May 24 17:00:02.696 CDT 2017; 100,140090942383; 
 1495638004.68355; Wed May 24 17:00:04.684 CDT 2017; 100,09464263916; 
 1495638006.66855; Wed May 24 17:00:06.669 CDT 2017; 100,049354553223; 
 1495638008.65555; Wed May 24 17:00:08.656 CDT 2017; 100,004211425781; 
 1495638010.64255; Wed May 24 17:00:10.643 CDT 2017; 99,9611587524414; 
 1495638012.62855; Wed May 24 17:00:12.629 CDT 2017; 100,211067199707; 
 1495638014.61555; Wed May 24 17:00:14.616 CDT 2017; 100,737442016602; 
 1495638016.60355; Wed May 24 17:00:16.604 CDT 2017; 100,926116943359; 
 1495638018.58955; Wed May 24 17:00:18.590 CDT 2017; 100,882476806641; 
 1495638020.57655; Wed May 24 17:00:20.577 CDT 2017; 100,837844848633; 
 1495638022.56455; Wed May 24 17:00:22.565 CDT 2017; 100,792083740234; 
 1495638024.54955; Wed May 24 17:00:24.550 CDT 2017; 100,747146606445; 
 1495638026.53655; Wed May 24 17:00:26.537 CDT 2017; 100,701354980469; 
 1495638028.52455; Wed May 24 17:00:28.525 CDT 2017; 100,655868530273; 
 1495638030.51055; Wed May 24 17:00:30.511 CDT 2017; 100,60863494873; 
 1495638032.49755; Wed May 24 17:00:32.498 CDT 2017; 100,561683654785; 
 1495638034.70555; Wed May 24 17:00:34.706 CDT 2017; 100,509330749512; 
 1495638036.69255; Wed May 24 17:00:36.693 CDT 2017; 100,462837219238; 
 1495638038.67955; Wed May 24 17:00:38.680 CDT 2017; 100,41535949707; 
 1495638040.66755; Wed May 24 17:00:40.668 CDT 2017; 100,367851257324; 
 1495638042.65455; Wed May 24 17:00:42.655 CDT 2017; 100,320602416992; 
 1495638044.64055; Wed May 24 17:00:44.641 CDT 2017; 100,275360107422; 
 1495638046.62855; Wed May 24 17:00:46.629 CDT 2017; 100,231262207031; 
 1495638048.61555; Wed May 24 17:00:48.616 CDT 2017; 100,186920166016; 
 1495638050.59955; Wed May 24 17:00:50.600 CDT 2017; 100,141586303711; 
 1495638052.58655; Wed May 24 17:00:52.587 CDT 2017; 100,095916748047; 
 1495638054.57155; Wed May 24 17:00:54.572 CDT 2017; 100,051300048828; 
 1495638056.55855; Wed May 24 17:00:56.559 CDT 2017; 100,007942199707; 
 1495638058.54555; Wed May 24 17:00:58.546 CDT 2017; 99,963134765625; 
 1495638060.53155; Wed May 24 17:01:00.532 CDT 2017; 100,204177856445; 
 1495638062.51955; Wed May 24 17:01:02.520 CDT 2017; 100,735214233398; 
 1495638064.50655; Wed May 24 17:01:04.507 CDT 2017; 100,892402648926; 
 1495638066.49255; Wed May 24 17:01:06.493 CDT 2017; 100,847045898438; 
 1495638068.70055; Wed May 24 17:01:08.701 CDT 2017; 100,79761505127; 
 1495638070.68855; Wed May 24 17:01:10.689 CDT 2017; 100,752555847168; 
 1495638072.67455; Wed May 24 17:01:12.675 CDT 2017; 100,708045959473; 
 1495638074.66255; Wed May 24 17:01:14.663 CDT 2017; 100,664375305176; 
 1495638076.65055; Wed May 24 17:01:16.651 CDT 2017; 100,619277954102; 
 1495638078.63655; Wed May 24 17:01:18.637 CDT 2017; 100,574981689453; 
 1495638080.62355; Wed May 24 17:01:20.624 CDT 2017; 100,529342651367; 
 1495638082.61155; Wed May 24 17:01:22.612 CDT 2017; 100,483978271484; 
 1495638084.59955; Wed May 24 17:01:24.600 CDT 2017; 100,437538146973; 
 1495638086.58455; Wed May 24 17:01:26.585 CDT 2017; 100,391014099121; 
 1495638088.57155; Wed May 24 17:01:28.572 CDT 2017; 100,345336914063; 
 1495638090.55955; Wed May 24 17:01:30.560 CDT 2017; 100,299346923828; 
 1495638092.54655; Wed May 24 17:01:32.547 CDT 2017; 100,253890991211; 
 1495638094.53255; Wed May 24 17:01:34.533 CDT 2017; 100,21118927002; 
 1495638096.51955; Wed May 24 17:01:36.520 CDT 2017; 100,16584777832; 
 1495638098.50355; Wed May 24 17:01:38.504 CDT 2017; 100,120788574219; 
 1495638100.49155; Wed May 24 17:01:40.492 CDT 2017; 100,076789855957; 
 1495638102.69755; Wed May 24 17:01:42.698 CDT 2017; 100,028121948242; 
 1495638104.68355; Wed May 24 17:01:44.684 CDT 2017; 99,9850158691406; 
 1495638106.67255; Wed May 24 17:01:46.673 CDT 2017; 99,9417495727539; 
 1495638108.66055; Wed May 24 17:01:48.661 CDT 2017; 100,386650085449; 
 1495638110.64655; Wed May 24 17:01:50.647 CDT 2017; 100,92520904541; 
 1495638112.63455; Wed May 24 17:01:52.635 CDT 2017; 100,897338867188; 
 1495638114.62255; Wed May 24 17:01:54.623 CDT 2017; 100,85417175293; 
 1495638116.60955; Wed May 24 17:01:56.610 CDT 2017; 100,811264038086; 
 1495638118.59555; Wed May 24 17:01:58.596 CDT 2017; 100,76887512207; 
 1495638120.58355; Wed May 24 17:02:00.584 CDT 2017; 100,726959228516; 
 1495638122.56955; Wed May 24 17:02:02.570 CDT 2017; 100,68440246582; 
 1495638124.55655; Wed May 24 17:02:04.557 CDT 2017; 100,641700744629; 
 1495638126.54455; Wed May 24 17:02:06.545 CDT 2017; 100,598297119141; 
 1495638128.53155; Wed May 24 17:02:08.532 CDT 2017; 100,553558349609; 
 1495638130.51755; Wed May 24 17:02:10.518 CDT 2017; 100,508728027344; 
 1495638132.50555; Wed May 24 17:02:12.506 CDT 2017; 100,464241027832; 
 1495638134.49255; Wed May 24 17:02:14.493 CDT 2017; 100,418815612793; 
 1495638136.69955; Wed May 24 17:02:16.700 CDT 2017; 100,367393493652; 
 1495638138.68555; Wed May 24 17:02:18.686 CDT 2017; 100,320098876953; 
 1495638140.67455; Wed May 24 17:02:20.675 CDT 2017; 100,274436950684; 
 1495638142.66055; Wed May 24 17:02:22.661 CDT 2017; 100,228561401367; 
 1495638144.64655; Wed May 24 17:02:24.647 CDT 2017; 100,183044433594; 
 1495638146.63255; Wed May 24 17:02:26.633 CDT 2017; 100,13744354248; 
 1495638148.61755; Wed May 24 17:02:28.618 CDT 2017; 100,091361999512; 
 1495638150.60555; Wed May 24 17:02:30.606 CDT 2017; 100,04662322998; 
 1495638152.58955; Wed May 24 17:02:32.590 CDT 2017; 100,001190185547; 
 1495638154.57755; Wed May 24 17:02:34.578 CDT 2017; 99,9551467895508; 
 1495638156.56655; Wed May 24 17:02:36.567 CDT 2017; 99,9100341796875; 
 1495638158.55355; Wed May 24 17:02:38.554 CDT 2017; 100,303276062012; 
 1495638160.54055; Wed May 24 17:02:40.541 CDT 2017; 100,855453491211; 
 1495638162.52755; Wed May 24 17:02:42.528 CDT 2017; 100,875885009766; 
 1495638164.51555; Wed May 24 17:02:44.516 CDT 2017; 100,830184936523; 
 1495638166.50055; Wed May 24 17:02:46.501 CDT 2017; 100,785079956055; 
 1495638168.70855; Wed May 24 17:02:48.709 CDT 2017; 100,733528137207; 
 1495638171.57855; Wed May 24 17:02:51.579 CDT 2017; 100,66667175293; 
 1495638173.56755; Wed May 24 17:02:53.568 CDT 2017; 100,621192932129; 
 1495638175.55155; Wed May 24 17:02:55.552 CDT 2017; 100,576065063477; 
 1495638177.53855; Wed May 24 17:02:57.539 CDT 2017; 100,530479431152; 
 1495638179.52555; Wed May 24 17:02:59.526 CDT 2017; 100,484764099121; 
 1495638181.51155; Wed May 24 17:03:01.512 CDT 2017; 100,440322875977; 
 1495638183.49855; Wed May 24 17:03:03.499 CDT 2017; 100,395721435547; 
 1495638185.70755; Wed May 24 17:03:05.708 CDT 2017; 100,344650268555; 
 1495638187.69355; Wed May 24 17:03:07.694 CDT 2017; 100,298873901367; 
 1495638189.67955; Wed May 24 17:03:09.680 CDT 2017; 100,255386352539; 
 1495638191.66755; Wed May 24 17:03:11.668 CDT 2017; 100,213401794434; 
 1495638193.65155; Wed May 24 17:03:13.652 CDT 2017; 100,171371459961; 
 1495638195.63955; Wed May 24 17:03:15.640 CDT 2017; 100,128364562988; 
 1495638197.62355; Wed May 24 17:03:17.624 CDT 2017; 100,085876464844; 
 1495638199.61055; Wed May 24 17:03:19.611 CDT 2017; 100,044624328613; 
 1495638201.59655; Wed May 24 17:03:21.597 CDT 2017; 100,002944946289; 
 1495638203.58355; Wed May 24 17:03:23.584 CDT 2017; 99,9615478515625; 
 1495638206.67655; Wed May 24 17:03:26.677 CDT 2017; 100,309921264648; 
 1495638208.66355; Wed May 24 17:03:28.664 CDT 2017; 100,919784545898; 
 1495638211.53255; Wed May 24 17:03:31.533 CDT 2017; 100,887573242188; 
 1495638213.52055; Wed May 24 17:03:33.521 CDT 2017; 100,846343994141; 
 1495638215.50655; Wed May 24 17:03:35.507 CDT 2017; 100,801742553711; 
 1495638217.49355; Wed May 24 17:03:37.494 CDT 2017; 100,759162902832; 
 1495638219.70255; Wed May 24 17:03:39.703 CDT 2017; 100,708930969238; 
 1495638221.68955; Wed May 24 17:03:41.690 CDT 2017; 100,6640625; 
 1495638223.67655; Wed May 24 17:03:43.677 CDT 2017; 100,620948791504; 
 1495638225.66255; Wed May 24 17:03:45.663 CDT 2017; 100,576820373535; 
 1495638227.65155; Wed May 24 17:03:47.652 CDT 2017; 100,533767700195; 
 1495638229.63755; Wed May 24 17:03:49.638 CDT 2017; 100,489700317383; 
 1495638231.40355; Wed May 24 17:03:51.404 CDT 2017; 100,450790405273; 
 1495638233.61155; Wed May 24 17:03:53.612 CDT 2017; 100,402519226074; 
 1495638235.59755; Wed May 24 17:03:55.598 CDT 2017; 100,360153198242; 
 1495638237.58455; Wed May 24 17:03:57.585 CDT 2017; 100,318260192871; 
 1495638239.57255; Wed May 24 17:03:59.573 CDT 2017; 100,277671813965; 
 1495638241.55955; Wed May 24 17:04:01.560 CDT 2017; 100,236045837402; 
 1495638243.54455; Wed May 24 17:04:03.545 CDT 2017; 100,195358276367; 
 1495638245.53155; Wed May 24 17:04:05.532 CDT 2017; 100,156005859375; 
 1495638247.51655; Wed May 24 17:04:07.517 CDT 2017; 100,113800048828; 
 1495638249.50355; Wed May 24 17:04:09.504 CDT 2017; 100,070404052734; 
 1495638251.70955; Wed May 24 17:04:11.710 CDT 2017; 100,022163391113; 
 1495638253.69655; Wed May 24 17:04:13.697 CDT 2017; 99,9789810180664; 
 1495638255.68455; Wed May 24 17:04:15.685 CDT 2017; 99,9360275268555; 
 1495638257.67255; Wed May 24 17:04:17.673 CDT 2017; 100,393035888672; 
 1495638259.65955; Wed May 24 17:04:19.660 CDT 2017; 100,927352905273; 
 1495638261.64555; Wed May 24 17:04:21.646 CDT 2017; 100,880126953125; 
 1495638263.63455; Wed May 24 17:04:23.635 CDT 2017; 100,835990905762; 
 1495638265.61955; Wed May 24 17:04:25.620 CDT 2017; 100,788955688477; 
 1495638267.60655; Wed May 24 17:04:27.607 CDT 2017; 100,744338989258; 
 1495638269.59455; Wed May 24 17:04:29.595 CDT 2017; 100,698486328125; 
 1495638271.58055; Wed May 24 17:04:31.581 CDT 2017; 100,651634216309; 
